case_id,sample_id,cohort,analysis,event_family,outcome,variant,benchmark,representation,base_role,n_parent,n_complete,missing_excluded,temporal_cutoff,temporal_train_n,temporal_test_n,temporal_person_overlap_excluded,run_id,formulation,scale,analysis_role,validation,row_type,term,metric,estimate,ci_lower,ci_upper,n_evaluated,n_finite_model_predictions,bootstrap_successful,bootstrap_attempted,bootstrap_seed,status,interval_status,increment_definition,count_suppressed,public_release_note
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,10c91eb2bf1cf5bd,change_score,raw,secondary,temporal,model,C2,predictive_r2,-0.7858868534594856,-2.5351406613416967,0.0509538356284753,22,22,500,500,3525403906,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,10c91eb2bf1cf5bd,change_score,raw,secondary,temporal,model,C2,rmse,2.075992167874384,1.448965961707385,2.658476396794103,22,22,500,500,3525403906,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,10c91eb2bf1cf5bd,change_score,raw,secondary,temporal,model,C3,calibration_intercept,0.3632370916939533,-0.3419737647300738,1.027037244724314,22,22,500,500,3525403906,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,10c91eb2bf1cf5bd,change_score,raw,secondary,temporal,model,C3,calibration_slope,0.0185443636992511,-0.3786600883653396,0.715288214012512,22,22,500,500,3525403906,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,10c91eb2bf1cf5bd,change_score,raw,secondary,temporal,model,C3,mae,1.6464552624146902,1.155962567324592,2.1393372571934797,22,22,500,500,3525403906,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,10c91eb2bf1cf5bd,change_score,raw,secondary,temporal,model,C3,mean_log_predictive_density,-2.1829629198226757,-2.6353379562298427,-1.8015454243258515,22,22,500,500,3525403906,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,10c91eb2bf1cf5bd,change_score,raw,secondary,temporal,model,C3,predictive_r2,-0.7061207687457007,-2.3038910249673403,0.1010487088847328,22,22,500,500,3525403906,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,10c91eb2bf1cf5bd,change_score,raw,secondary,temporal,model,C3,rmse,2.029100815538184,1.447425324980452,2.552575810185993,22,22,500,500,3525403906,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C1-C0,calibration_intercept,-0.0059363646011075,-0.0412283617695495,0.0385571961644203,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C1-C0,calibration_slope,0.0321042703060813,-0.0664042421467091,0.145223109771482,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C1-C0,mae,0.0117737632372935,-0.0313211225317924,0.0569081960947354,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C1-C0,mean_log_predictive_density,0.0060056267216876,-0.0830204503665971,0.1003308042715405,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C1-C0,predictive_r2,-0.0044571019987044,-0.0828690086483248,0.0714237486008253,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C1-C0,rmse,0.0031964850584466,-0.0523296446613976,0.0567430844721859,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C2-C1,calibration_intercept,0.0059363646011075,-0.0385571961644203,0.0412283617695494,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C2-C1,calibration_slope,-0.0321042703060813,-0.1452231097714821,0.0664042421467091,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C2-C1,mae,-0.0117737632372935,-0.0569081960947354,0.0313211225317924,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C2-C1,mean_log_predictive_density,-0.0060056267216876,-0.1003308042715405,0.0830204503665971,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C2-C1,predictive_r2,0.0044571019987044,-0.0714237486008253,0.0828690086483247,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C2-C1,rmse,-0.0031964850584466,-0.0567430844721859,0.0523296446613976,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,calibration_intercept,0.0081606551351264,-0.0160768855481897,0.0364757629543298,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,calibration_slope,-0.0213556922584978,-0.0727103122031561,0.0422905345088656,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,mae,0.0229188770191544,-0.0028662325430577,0.0492260520383316,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,mean_log_predictive_density,-0.0110910853933086,-0.0619354496684736,0.0407487936591225,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,predictive_r2,-0.0080314937978864,-0.0578918796952788,0.0386987512831045,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,rmse,0.0057514252063969,-0.0254136518851563,0.0373874434237181,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C0,calibration_intercept,0.0292142324713655,-0.1525752415511557,0.2077381956762799,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C0,calibration_slope,0.8609483712595909,0.6477833857014758,1.0462024613880423,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C0,mae,0.6845253509090506,0.5708295936316478,0.7897791500092316,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C0,mean_log_predictive_density,-1.3166915446643792,-1.5351800709474788,-1.1225056736329744,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C0,predictive_r2,0.3992019236327245,0.1547397815636363,0.5605810004892201,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C0,rmse,0.863340017045823,0.7332409254046063,0.9846754140555622,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C1,calibration_intercept,0.023277867870258,-0.1576925393900052,0.2067018282377867,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C1,calibration_slope,0.8930526415656722,0.6482057529312317,1.1287797353461326,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C1,mae,0.6962991141463442,0.591077977060616,0.7996877257858226,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C1,mean_log_predictive_density,-1.3106859179426915,-1.488196162454286,-1.154487963035517,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C1,predictive_r2,0.3947448216340201,0.1670931705458979,0.5559841135522069,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C1,rmse,0.8665365021042696,0.7489732815450976,0.9788535875996148,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C2,calibration_intercept,0.0292142324713655,-0.1525752415511557,0.2077381956762799,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C2,calibration_slope,0.8609483712595909,0.6477833857014758,1.0462024613880423,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C2,mae,0.6845253509090506,0.5708295936316478,0.7897791500092316,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C2,mean_log_predictive_density,-1.3166915446643792,-1.5351800709474788,-1.1225056736329744,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C2,predictive_r2,0.3992019236327245,0.1547397815636363,0.5605810004892201,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C2,rmse,0.863340017045823,0.7332409254046063,0.9846754140555622,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C3,calibration_intercept,0.037374887606492,-0.1385906603177397,0.2183713718721606,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C3,calibration_slope,0.839592679001093,0.6330429718981173,1.0420374240289,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C3,mae,0.707444227928205,0.5990286754578309,0.8083326778112061,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C3,mean_log_predictive_density,-1.3277826300576878,-1.5336644320272743,-1.1334005003916148,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C3,predictive_r2,0.3911704298348381,0.1489014781384627,0.5571398420264279,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,grouped_cv,model,C3,rmse,0.8690914422522199,0.7399120999011486,0.9851951135493496,85,85,500,500,3546342077,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C1-C0,calibration_intercept,0.0139012411153767,-0.1354170686242297,0.1340110201888819,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C1-C0,calibration_slope,0.1571884996096944,-0.1189611301202075,0.5334523409908942,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C1-C0,mae,0.0045073947262764,-0.1061168270051931,0.1109196437902775,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C1-C0,mean_log_predictive_density,0.0723598238090861,-0.1525423788157806,0.3419915703139183,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C1-C0,predictive_r2,0.032120212496138,-0.1577182835071405,0.2228097735642058,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C1-C0,rmse,-0.0292277191176877,-0.1735619631056741,0.1170090719522993,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C2-C1,calibration_intercept,-0.0139012411153767,-0.1340110201888819,0.1354170686242296,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C2-C1,calibration_slope,-0.1571884996096944,-0.5334523409908942,0.1189611301202075,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C2-C1,mae,-0.0045073947262764,-0.1109196437902776,0.106116827005193,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C2-C1,mean_log_predictive_density,-0.0723598238090861,-0.3419915703139184,0.1525423788157806,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C2-C1,predictive_r2,-0.032120212496138,-0.2228097735642058,0.1577182835071405,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C2-C1,rmse,0.0292277191176877,-0.1170090719522993,0.1735619631056741,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C3-C2,calibration_intercept,0.0479488833568358,0.0041806865975962,0.0896696682462212,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C3-C2,calibration_slope,0.0340427843557387,-0.0580347512784679,0.1381340142182658,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C3-C2,mae,-0.0198787799416784,-0.0579505611350371,0.0168983530681257,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C3-C2,mean_log_predictive_density,0.0347537495222809,-0.0218426391742019,0.1167895282788891,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
recurrence_HRS_health_persistence__recency__same_response,recurrence_HRS_health_persistence,HRS,recurrence,health,persistence,same_domain,recency,same_response,secondary,85,85,0,2016-05-15,63,22,0,0c6aa25f2d9fac1f,ancova_level,standardized,secondary,temporal,increment,C3-C2,predictive_r2,0.0243636995150897,-0.0147632634142784,0.1199862017235158,22,22,500,500,2575486660,estimated,500_paired_person_resamples,augmented_minus_baseline,false,
